text,intent,label
brew a pot of coffee,iot_coffee,27
can you begin the brew,iot_coffee,27
i fancy some coffee now,iot_coffee,27
please make ke a coffee,iot_coffee,27
please make some coffee for me,iot_coffee,27
set the coffee maker to on,iot_coffee,27
yo i need a coffee now,iot_coffee,27
can you set the coffee machine to make coffee at three pm time every week day,iot_coffee,27
make me a cappuccino,iot_coffee,27
explain how to set my coffee machine,iot_coffee,27
i need to wake up make me the strongest coffee you can make,iot_coffee,27
can you make some coffee,iot_coffee,27
start the coffee maker,iot_coffee,27
please ask mr coffee to make a latte,iot_coffee,27
i need coffee,iot_coffee,27
coffee make now,iot_coffee,27
can you start the coffee,iot_coffee,27
make me a cup of coffee please,iot_coffee,27
make five coffee tell the coffee machine,iot_coffee,27
please make me a cappuccino,iot_coffee,27
please help serve me coffee with a no sugar,iot_coffee,27
let me get a cup of coffee please,iot_coffee,27
how do i set my coffee machine to make coffee,iot_coffee,27
get the coffee started please,iot_coffee,27
please warm up coffee machine,iot_coffee,27
run coffee maker,iot_coffee,27
set coffee to brew at seven am,iot_coffee,27
make coffee at six am,iot_coffee,27
can you bring me a nice coffee,iot_coffee,27
please start the coffee,iot_coffee,27
do coffee,iot_coffee,27
prepare a cup of coffee,iot_coffee,27
make me happy juice,iot_coffee,27
i need some coffee,iot_coffee,27
can i have an espresso please,iot_coffee,27
please make me coffee without sweetener,iot_coffee,27
can i get a cup of coffee,iot_coffee,27
hey can you please make me a creamy coffee,iot_coffee,27
i want some coffee,iot_coffee,27
make me coffee now,iot_coffee,27
brew coffee at noon,iot_coffee,27
could you get me some coffee,iot_coffee,27
please make the lights watching friendly,iot_hue_lightchange,28
change house light colors to blue,iot_hue_lightchange,28
change the colours please,iot_hue_lightchange,28
change lights from red to blue,iot_hue_lightchange,28
i need to change the color of this light,iot_hue_lightchange,28
can i change this light to orange,iot_hue_lightchange,28
make the lights shine blue,iot_hue_lightchange,28
hey olly chance the current light settings,iot_hue_lightchange,28
i would like the like in the kitchen to be a different color,iot_hue_lightchange,28
can you do me a favor my eyes are feeling strained on these lights can you please change it to a cooler tone,iot_hue_lightchange,28
change color,iot_hue_lightchange,28
change the light colour to green,iot_hue_lightchange,28
switch lights to dim red,iot_hue_lightchange,28
change the lights in the house to green,iot_hue_lightchange,28
change light colour to blue,iot_hue_lightchange,28
hey can you make it blue in here,iot_hue_lightchange,28
make the lights in my home yellow,iot_hue_lightchange,28
please change the color of my lights surprise me,iot_hue_lightchange,28
change the color of lights,iot_hue_lightchange,28
please change the light colors to red,iot_hue_lightchange,28
turn lights to green,iot_hue_lightchange,28
i would like orange lights now,iot_hue_lightchange,28
adjust light when i get home,iot_hue_lightchange,28
house change all lights to blue,iot_hue_lightchange,28
change color of the light to red outside the house,iot_hue_lightchange,28
change the light color to red,iot_hue_lightchange,28
it will be good if you yellowish the light,iot_hue_lightchange,28
please change the lighting to blue,iot_hue_lightchange,28
house can you make all the lights in the house blue,iot_hue_lightchange,28
switch on the green light in playroom,iot_hue_lightchange,28
go to setting,iot_hue_lightchange,28
adjust the light option,iot_hue_lightchange,28
transition to another color for the lights,iot_hue_lightchange,28
light settings,iot_hue_lightchange,28
change lights to pink,iot_hue_lightchange,28
change the light to pink color,iot_hue_lightchange,28
turn my lights to some random color,iot_hue_lightchange,28
change the light color to black light,iot_hue_lightchange,28
make the lights pink,iot_hue_lightchange,28
set the lights on blue,iot_hue_lightchange,28
change your colors to green,iot_hue_lightchange,28
make light color red,iot_hue_lightchange,28
i would like the house lights to be pink,iot_hue_lightchange,28
please change the color of the light in the bathroom,iot_hue_lightchange,28
can the lights be changed to green,iot_hue_lightchange,28
make the light in here redder,iot_hue_lightchange,28
change the lights to my favorite color,iot_hue_lightchange,28
how do i change the color of the lights,iot_hue_lightchange,28
chane light colour to green,iot_hue_lightchange,28
make the room blue,iot_hue_lightchange,28
change the lights to green,iot_hue_lightchange,28
please change the colour of the lights i'll tell you when to stop,iot_hue_lightchange,28
change the color of the lights in my house from white to yellow,iot_hue_lightchange,28
change the lights of the house to a blue hue,iot_hue_lightchange,28
i need some ambiance please,iot_hue_lightchange,28
change my room lights so that i can get a good sleep,iot_hue_lightchange,28
please make the lights blue,iot_hue_lightchange,28
i want to change the color of the lights,iot_hue_lightchange,28
change the color of my porch lights to green,iot_hue_lightchange,28
make the living room blue,iot_hue_lightchange,28
change the overhead light to orange,iot_hue_lightchange,28
change my house lights colour to blue,iot_hue_lightchange,28
i need to change my house lights colour to blue,iot_hue_lightchange,28
i want purple lights,iot_hue_lightchange,28
switch to red colored lights,iot_hue_lightchange,28
hey make the house lights a different color,iot_hue_lightchange,28
brightness ninety percent,iot_hue_lightchange,28
make the bedroom lights light blue,iot_hue_lightchange,28
please change color of light to pinkish,iot_hue_lightchange,28
turn the lights blue at three pm,iot_hue_lightchange,28
color the lights red,iot_hue_lightchange,28
turn the lights blue,iot_hue_lightchange,28
show me the available colours of lights,iot_hue_lightchange,28
change the color of the light,iot_hue_lightchange,28
change my room lights to blue,iot_hue_lightchange,28
set the living room lights to red,iot_hue_lightchange,28
make all the lights in the house orange,iot_hue_lightchange,28
make my lights blue,iot_hue_lightchange,28
can you make a red shade of light in the living room,iot_hue_lightchange,28
pink is all we need,iot_hue_lightchange,28
change light color to blue,iot_hue_lightchange,28
change the lights to a different hue,iot_hue_lightchange,28
White,iot_hue_lightchange,28
change lights to red,iot_hue_lightchange,28
change the lights in the living room to green and red,iot_hue_lightchange,28
make the living room light orange,iot_hue_lightchange,28
please change the house lights to blue,iot_hue_lightchange,28
i want to change the light colors,iot_hue_lightchange,28
change light colors,iot_hue_lightchange,28
lights color red,iot_hue_lightchange,28
make the lighting bit more warm here,iot_hue_lightchange,28
change light colour to yellow,iot_hue_lightchange,28
change the lights in my home to orange,iot_hue_lightchange,28
put dark colours instead of light ones in the house,iot_hue_lightchange,28
show us red,iot_hue_lightchange,28
can you please change the mood of the light,iot_hue_lightchange,28
hi olly change the color of lights in my room to red,iot_hue_lightchange,28
turn living room lights red,iot_hue_lightchange,28
hey olly my the lights a little warmer,iot_hue_lightchange,28
please change the light to green,iot_hue_lightchange,28
blue lights please,iot_hue_lightchange,28
transition lights to blue to green to yellow,iot_hue_lightchange,28
change the media room lights from purple to green,iot_hue_lightchange,28
change the opacity of the color,iot_hue_lightchange,28
make the lights a different color,iot_hue_lightchange,28
light green,iot_hue_lightchange,28
change the lights into green,iot_hue_lightchange,28
replace the current light colours in the house with dark ones,iot_hue_lightchange,28
set brightness to fifty percent,iot_hue_lightchange,28
change the color of my lights to something random,iot_hue_lightchange,28
change lighting colours,iot_hue_lightchange,28
can you shuffle the light colors in the house,iot_hue_lightchange,28
make the lights pink at the house,iot_hue_lightchange,28
change your colors to something different,iot_hue_lightchange,28
i want the light to be a little more red ish,iot_hue_lightchange,28
make the lights in the house red,iot_hue_lightchange,28
change the lights to red,iot_hue_lightchange,28
change my light color to yellow,iot_hue_lightchange,28
change background,iot_hue_lightchange,28
rotate the light colors,iot_hue_lightchange,28
modify the light colours of the house and make them dark instead,iot_hue_lightchange,28
adjust the light,iot_hue_lightchange,28
change the bedroom lights to green,iot_hue_lightchange,28
change my room lights to some romantic colour,iot_hue_lightchange,28
lights at percent,iot_hue_lightchange,28
romantic light setting please,iot_hue_lightchange,28
set lights to twenty percent,iot_hue_lightchange,28
replace color from light to dark,iot_hue_lightchange,28
select a different color for the lights,iot_hue_lightchange,28
change to blue,iot_hue_lightchange,28
can you change the light colors into dark in the house,iot_hue_lightchange,28
can you change the lights to white,iot_hue_lightchange,28
can you change the colour to red,iot_hue_lightchange,28
make the lights blue please,iot_hue_lightchange,28
make the room light blue,iot_hue_lightchange,28
change the light color to white,iot_hue_lightchange,28
change the light color the red,iot_hue_lightchange,28
switch from blue to yellow lights,iot_hue_lightchange,28
color change of lights,iot_hue_lightchange,28
please change light color to purple,iot_hue_lightchange,28
change the lights to blue,iot_hue_lightchange,28
i like red colour for my home change it,iot_hue_lightchange,28
turn lights blue,iot_hue_lightchange,28
change lights,iot_hue_lightchange,28
change light colors from blue to white,iot_hue_lightchange,28
light color change,iot_hue_lightchange,28
change light whenever i find myself in my house,iot_hue_lightchange,28
i don't like this light please show me other options,iot_hue_lightchange,28
switch to night light setting,iot_hue_lightchange,28
change color of lights,iot_hue_lightchange,28
make a contrast one,iot_hue_lightchange,28
want to have vibrant colours,iot_hue_lightchange,28
please set the lights to green,iot_hue_lightchange,28
please adjust the colors in my lights,iot_hue_lightchange,28
give me a new light color,iot_hue_lightchange,28
change the light to blue,iot_hue_lightchange,28
make my lights green,iot_hue_lightchange,28
give me some lavender toned light,iot_hue_lightchange,28
lower the lights in the bedroom,iot_hue_lightdim,29
dim the lights in my bedroom,iot_hue_lightdim,29
period the light should be in dim,iot_hue_lightdim,29
lower lights,iot_hue_lightdim,29
dim the lights in the kitchen,iot_hue_lightdim,29
dim the lights a bit,iot_hue_lightdim,29
lights down to seven,iot_hue_lightdim,29
bed room two darken,iot_hue_lightdim,29
please darken the lights,iot_hue_lightdim,29
lower lights please,iot_hue_lightdim,29
i want a lower light,iot_hue_lightdim,29
i want dimmer lights,iot_hue_lightdim,29
please turn down the lights in the living room,iot_hue_lightdim,29
i want the lights less brighter,iot_hue_lightdim,29
system please dim lights to dull blue,iot_hue_lightdim,29
switch light to lowest level in dining area,iot_hue_lightdim,29
lower lights down,iot_hue_lightdim,29
its too bright in here,iot_hue_lightdim,29
lessen the the light glow,iot_hue_lightdim,29
turn my lights down to a lower level of brightness,iot_hue_lightdim,29
dim the lights in the living room,iot_hue_lightdim,29
dim the lighting in my living room,iot_hue_lightdim,29
this is too bright,iot_hue_lightdim,29
please lower the lights,iot_hue_lightdim,29
can you turn down the lights by twenty percent,iot_hue_lightdim,29
decrease brightness of lights,iot_hue_lightdim,29
lower the brightness of the lights,iot_hue_lightdim,29
dim my light,iot_hue_lightdim,29
lower the lighting,iot_hue_lightdim,29
lights down,iot_hue_lightdim,29
reduce the lights,iot_hue_lightdim,29
lower the lights in the house,iot_hue_lightdim,29
dim the garden light by half,iot_hue_lightdim,29
turn down lights,iot_hue_lightdim,29
lower the lights in the house please,iot_hue_lightdim,29
please turn down the lights to fifty percent in the den,iot_hue_lightdim,29
reduce the brightness,iot_hue_lightdim,29
lower lights in kitchen,iot_hue_lightdim,29
please dim the overhead lights,iot_hue_lightdim,29
turn the lights down a bit,iot_hue_lightdim,29
will you dim all the lights,iot_hue_lightdim,29
please lower the lights a little bit,iot_hue_lightdim,29
turn down the brightness,iot_hue_lightdim,29
lighter shade on the lights please,iot_hue_lightdim,29
please dim the lights in the bedrooms,iot_hue_lightdim,29
dim all interior lights,iot_hue_lightdim,29
bring the lights down a bit,iot_hue_lightdim,29
can you lower the lights,iot_hue_lightdim,29
lower the brightness,iot_hue_lightdim,29
it is too bright in here dim the lights,iot_hue_lightdim,29
the lights are too bright,iot_hue_lightdim,29
decrease brightness,iot_hue_lightdim,29
please turn the lights down,iot_hue_lightdim,29
turn the lights down in the living room,iot_hue_lightdim,29
turn the lights down,iot_hue_lightdim,29
lower the lights in the room,iot_hue_lightdim,29
lights dim,iot_hue_lightdim,29
it is time to lower the kitchen lights,iot_hue_lightdim,29
dim the lights to level two,iot_hue_lightdim,29
adjust the lights to a lower setting please,iot_hue_lightdim,29
change the lights to dim,iot_hue_lightdim,29
give me some dim light,iot_hue_lightdim,29
lower the light level in my house,iot_hue_lightdim,29
darken the room a bit,iot_hue_lightdim,29
is it ok to lower the lights,iot_hue_lightdim,29
can we please lower the lights,iot_hue_lightdim,29
lower hallway lights,iot_hue_lightdim,29
reduce the intensity of lights,iot_hue_lightdim,29
lower lights in my room,iot_hue_lightdim,29
i would love a less bright up room,iot_hue_lightdim,29
lower the lights please,iot_hue_lightdim,29
give me low lighting in the kitchen,iot_hue_lightdim,29
lower brightness of lights,iot_hue_lightdim,29
color of light should be dimmed bright,iot_hue_lightdim,29
turn down the lights in the living room,iot_hue_lightdim,29
down the light power,iot_hue_lightdim,29
minimize the lights,iot_hue_lightdim,29
dim the living room lights,iot_hue_lightdim,29
turn the lights down to seven,iot_hue_lightdim,29
lower the light of hall percent,iot_hue_lightdim,29
dim lights in living room,iot_hue_lightdim,29
please lights less brighter,iot_hue_lightdim,29
dim the bedroom lights to half,iot_hue_lightdim,29
i need to turn the lights down,iot_hue_lightdim,29
lower lights now,iot_hue_lightdim,29
dim the lights,iot_hue_lightdim,29
reduce light intensity,iot_hue_lightdim,29
lower the overhead lights,iot_hue_lightdim,29
dim the lights in the bathroom,iot_hue_lightdim,29
lower the lights in the living room,iot_hue_lightdim,29
dim the lights down a bit,iot_hue_lightdim,29
darken,iot_hue_lightdim,29
please dim the lights,iot_hue_lightdim,29
may i ask you to dim the lights,iot_hue_lightdim,29
lower the lights a little more,iot_hue_lightdim,29
please dim the lights in the bedroom,iot_hue_lightdim,29
attenuate the lights,iot_hue_lightdim,29
show me the dim colour,iot_hue_lightdim,29
darker lights please,iot_hue_lightdim,29
make a room darker,iot_hue_lightdim,29
dim lights,iot_hue_lightdim,29
nighttime mode,iot_hue_lightdim,29
turn off lights in my room,iot_hue_lightoff,30
turn the lights off,iot_hue_lightoff,30
shift the light off,iot_hue_lightoff,30
turn off bedroom light at nine thirty pm,iot_hue_lightoff,30
turn off this light,iot_hue_lightoff,30
office lights off,iot_hue_lightoff,30
please turn off all the lights outdoor,iot_hue_lightoff,30
turn lights off in kitchen,iot_hue_lightoff,30
please turn off the lights in this room,iot_hue_lightoff,30
lights off bathroom,iot_hue_lightoff,30
i want the lights turned off,iot_hue_lightoff,30
could you please turn off the overhead light in the kitchen,iot_hue_lightoff,30
turn room lights off now,iot_hue_lightoff,30
turn off lighting,iot_hue_lightoff,30
turn down the lights to medium,iot_hue_lightoff,30
shut the lights off in my bedroom please,iot_hue_lightoff,30
turn off the lights,iot_hue_lightoff,30
turn off my room lights,iot_hue_lightoff,30
turn bedroom lights off,iot_hue_lightoff,30
can you turn off the lights,iot_hue_lightoff,30
please turn lights off,iot_hue_lightoff,30
please turn the lights off,iot_hue_lightoff,30
shut off the lights in the kitchen,iot_hue_lightoff,30
turn room light off,iot_hue_lightoff,30
cut off the bathroom lights,iot_hue_lightoff,30
i want the light switched off can you do it for me,iot_hue_lightoff,30
can you turn my bathroom lights off,iot_hue_lightoff,30
turn the light off in the living room,iot_hue_lightoff,30
light off now,iot_hue_lightoff,30
turn the living rooms lights off,iot_hue_lightoff,30
did i leave the light on in the garage,iot_hue_lightoff,30
can you turn off one of my lights in my bathroom,iot_hue_lightoff,30
turn the room light off,iot_hue_lightoff,30
please turn off all the lights in my house,iot_hue_lightoff,30
please turn off the porch light,iot_hue_lightoff,30
can you please turn off the light of my bed room,iot_hue_lightoff,30
i want the light in the kitchen powered off,iot_hue_lightoff,30
switch off all lights,iot_hue_lightoff,30
assistant please turn the lights off,iot_hue_lightoff,30
turn off lobby light,iot_hue_lightoff,30
please turn off any lights that are still on,iot_hue_lightoff,30
turn off the living room light,iot_hue_lightoff,30
lights off in the kitchen please,iot_hue_lightoff,30
please shut the lights,iot_hue_lightoff,30
turn the lights off now,iot_hue_lightoff,30
put the lights off now,iot_hue_lightoff,30
turn off the light of my bed room please,iot_hue_lightoff,30
i need you to turn off the light of my bed room,iot_hue_lightoff,30
hey turn off the light please,iot_hue_lightoff,30
it's too bright in here can you turn a light off,iot_hue_lightoff,30
lights turn off,iot_hue_lightoff,30
please turn off right side of light,iot_hue_lightoff,30
turn lights off in living room,iot_hue_lightoff,30
turn off the room lights,iot_hue_lightoff,30
put out the lights,iot_hue_lightoff,30
switch off the master's bedroom,iot_hue_lightoff,30
control lights turn off room lights,iot_hue_lightoff,30
turn this room light off,iot_hue_lightoff,30
please turn off the light of the bathroom,iot_hue_lightoff,30
turn off the lights in this room please,iot_hue_lightoff,30
turn off all the lights in the living room and den,iot_hue_lightoff,30
turn the lamp off,iot_hue_lightoff,30
light off,iot_hue_lightoff,30
turn all the lights off,iot_hue_lightoff,30
please turn off the lights,iot_hue_lightoff,30
turn off the office lights,iot_hue_lightoff,30
turn off light,iot_hue_lightoff,30
turn off the dining room,iot_hue_lightoff,30
switch off kitchen lights,iot_hue_lightoff,30
i dont need light,iot_hue_lightoff,30
turn off the bedroom lamp,iot_hue_lightoff,30
turn off the living room lights,iot_hue_lightoff,30
turn off all the lights,iot_hue_lightoff,30
turn off living room lights,iot_hue_lightoff,30
can you turn off kitchen light for me,iot_hue_lightoff,30
turn off the kitchen lights,iot_hue_lightoff,30
make the lights off,iot_hue_lightoff,30
please turn off only right side light,iot_hue_lightoff,30
turn off the closet light,iot_hue_lightoff,30
turn off kitchen light,iot_hue_lightoff,30
bed room two switch off the lights,iot_hue_lightoff,30
turn off the bathroom light,iot_hue_lightoff,30
good night lights off,iot_hue_lightoff,30
switch the lights off,iot_hue_lightoff,30
can you turn off the living room lights,iot_hue_lightoff,30
can you please off the light,iot_hue_lightoff,30
shift the balcony light to off,iot_hue_lightoff,30
turn lights off,iot_hue_lightoff,30
turn off one light on porch,iot_hue_lightoff,30
please turn off the light in the upstairs bedroom,iot_hue_lightoff,30
please turn bedroom lights off,iot_hue_lightoff,30
switch the lights to off,iot_hue_lightoff,30
i want the light to be switched off,iot_hue_lightoff,30
turn off the bathroom lights,iot_hue_lightoff,30
please shut off the kitchen lights,iot_hue_lightoff,30
cease operating lights,iot_hue_lightoff,30
turn off the garage light,iot_hue_lightoff,30
please set the lights off in the living room,iot_hue_lightoff,30
turn off the light,iot_hue_lightoff,30
turn off room lights,iot_hue_lightoff,30
lights off,iot_hue_lightoff,30
turn off garage light,iot_hue_lightoff,30
switch off the light,iot_hue_lightoff,30
by remote sensor,iot_hue_lightoff,30
turn off the lights in the living room please,iot_hue_lightoff,30
turn office lights off,iot_hue_lightoff,30
please turn off the lights in the bedroom,iot_hue_lightoff,30
shut off the lights,iot_hue_lightoff,30
turn off all lights,iot_hue_lightoff,30
turn light off,iot_hue_lightoff,30
can you please switch off the lights,iot_hue_lightoff,30
this room lights off,iot_hue_lightoff,30
please turn off kitchen light for me,iot_hue_lightoff,30
turn off the light in the kitchen,iot_hue_lightoff,30
turn off the lamps,iot_hue_lightoff,30
turn off the lamp in the living room,iot_hue_lightoff,30
turn off the upstairs lights,iot_hue_lightoff,30
turn off lights in all bathrooms,iot_hue_lightoff,30
turn off the light in the living room,iot_hue_lightoff,30
turns my son's room lights off,iot_hue_lightoff,30
switch off light,iot_hue_lightoff,30
can you turn my bedroom lights off,iot_hue_lightoff,30
kindly switch off the light in the drawing hall,iot_hue_lightoff,30
close the light,iot_hue_lightoff,30
please turn off the light,iot_hue_lightoff,30
turn off the light in the bathroom,iot_hue_lightoff,30
turn the lights off in the bedroom,iot_hue_lightoff,30
can you make the lights go out,iot_hue_lightoff,30
switch off the light on the left,iot_hue_lightoff,30
turn off bedroom lights in ten seconds,iot_hue_lightoff,30
could you turn off light,iot_hue_lightoff,30
please turn off the lamp,iot_hue_lightoff,30
light off living room,iot_hue_lightoff,30
bed room two lights off,iot_hue_lightoff,30
turn off smart lamp in den,iot_hue_lightoff,30
all lights has to be turned off during the day,iot_hue_lightoff,30
turn all lights off during the day,iot_hue_lightoff,30
turn off my bedside lamp please,iot_hue_lightoff,30
turn off one light in my bedroom,iot_hue_lightoff,30
please switch off the light,iot_hue_lightoff,30
desk lamp one off,iot_hue_lightoff,30
shut off lights,iot_hue_lightoff,30
off lights,iot_hue_lightoff,30
turn off the lights in the bedroom,iot_hue_lightoff,30
shutoff light in the kitchen,iot_hue_lightoff,30
turn the security light off,iot_hue_lightoff,30
bedroom light off,iot_hue_lightoff,30
turn the lights off to my room,iot_hue_lightoff,30
turn off overhead light,iot_hue_lightoff,30
turn the kitchen lights off,iot_hue_lightoff,30
turn lights in the room off,iot_hue_lightoff,30
by switch off,iot_hue_lightoff,30
turn off the lights in the living room,iot_hue_lightoff,30
will you please turn the lights off,iot_hue_lightoff,30
turn off lights,iot_hue_lightoff,30
turn off the nearest light to me,iot_hue_lightoff,30
no lights,iot_hue_lightoff,30
hey turn on disco lights in my apartment and let the party begin,iot_hue_lighton,31
overhead lights on please,iot_hue_lighton,31
please turn the lights on,iot_hue_lighton,31
turn on the lights that are outdoors,iot_hue_lighton,31
i can't see anything,iot_hue_lighton,31
it is dark,iot_hue_lighton,31
clap on,iot_hue_lighton,31
i want to turn on the blue lights,iot_hue_lighton,31
turn on hall lights,iot_hue_lighton,31
turn the lights on,iot_hue_lighton,31
it's too dark here,iot_hue_lighton,31
it's too dark i can't even see my hands,iot_hue_lighton,31
turn on the lights,iot_hue_lighton,31
turn on the lamp,iot_hue_lighton,31
please turn on the lights in my house,iot_hue_lighton,31
lights out,iot_hue_lighton,31
please turn on all the outdoor lights,iot_hue_lighton,31
and the light began,iot_hue_lighton,31
switch on all the lights,iot_hue_lighton,31
light up the lights in the kitchen,iot_hue_lighton,31
turn the lights on full bright,iot_hue_lighton,31
it's dark in here,iot_hue_lighton,31
and the darkness has fallen,iot_hue_lighton,31
can you put the lights on the high setting,iot_hue_lighton,31
lights on,iot_hue_lighton,31
switch on the lights,iot_hue_lighton,31
turn all lights on,iot_hue_lighton,31
It's too dark in here,iot_hue_lighton,31
please turn on my balcony lights,iot_hue_lighton,31
turn corner light on,iot_hue_lighton,31
turn on all upstairs lights,iot_hue_lighton,31
it's awfully dark here,iot_hue_lighton,31
put the disco lights on,iot_hue_lighton,31
i need more light,iot_hue_lightup,32
make the light more visible,iot_hue_lightup,32
olly brighten the lights,iot_hue_lightup,32
can you adjust the lighting for me to be brighter,iot_hue_lightup,32
increase the intensity of the lighting in the room,iot_hue_lightup,32
i need some more lights,iot_hue_lightup,32
can you brighten up the lights please,iot_hue_lightup,32
light colour for study room,iot_hue_lightup,32
make it brighter in here,iot_hue_lightup,32
can you increase the brightness in the room,iot_hue_lightup,32
make the lights brighter,iot_hue_lightup,32
increase the brightness of the lights,iot_hue_lightup,32
can you make the room brighter,iot_hue_lightup,32
increase light brightness,iot_hue_lightup,32
can you please turn up the lights,iot_hue_lightup,32
turn the chandelier all the way up,iot_hue_lightup,32
make it brighter in here please,iot_hue_lightup,32
increase the brightness of lights bedroom,iot_hue_lightup,32
raise lights to full power,iot_hue_lightup,32
more light please,iot_hue_lightup,32
make it brighter,iot_hue_lightup,32
bring up all the runner lights,iot_hue_lightup,32
slightly raise the light,iot_hue_lightup,32
lights up,iot_hue_lightup,32
please raise the lights to max,iot_hue_lightup,32
please increase the light,iot_hue_lightup,32
brighten the lights a little bit,iot_hue_lightup,32
increase lighting,iot_hue_lightup,32
brighten of lights in living room,iot_hue_lightup,32
please make the room brighter,iot_hue_lightup,32
retrieve the light for me,iot_hue_lightup,32
make this room brighter,iot_hue_lightup,32
every light of room increase its intensity,iot_hue_lightup,32
brighten the lights in this room,iot_hue_lightup,32
please turn up the light a little,iot_hue_lightup,32
hey olly turn up the lights a little,iot_hue_lightup,32
pull up lights control,iot_hue_lightup,32
raise living room lights half way,iot_hue_lightup,32
turn up the brightness of the lights,iot_hue_lightup,32
it is too dark in here increase the brightness of the lights,iot_hue_lightup,32
a little brighter thanks,iot_hue_lightup,32
i need the lights raised can you do that,iot_hue_lightup,32
increase the light a little,iot_hue_lightup,32
brighten up the lighting,iot_hue_lightup,32
brighten the lamp next to the sofa,iot_hue_lightup,32
turn up the lights please,iot_hue_lightup,32
please turn the lights up,iot_hue_lightup,32
increase the light,iot_hue_lightup,32
add light,iot_hue_lightup,32
i can't see turn up the lights,iot_hue_lightup,32
lights brighter,iot_hue_lightup,32
please put all the lights,iot_hue_lightup,32
turn up the brightness,iot_hue_lightup,32
raise the lamp's light,iot_hue_lightup,32
brighten the lights in the hallway,iot_hue_lightup,32
increase lights please,iot_hue_lightup,32
switch up the color of the lights in the house,iot_hue_lightup,32
brighten the lights in living room,iot_hue_lightup,32
turn up the lights in the living room,iot_hue_lightup,32
please brighten the lights,iot_hue_lightup,32
up the brightness on these lights,iot_hue_lightup,32
turn up lights,iot_hue_lightup,32
raise lights,iot_hue_lightup,32
can you brighten the lights for me,iot_hue_lightup,32
give me more light,iot_hue_lightup,32
please set the brightness of lightness appropriately in kitchen,iot_hue_lightup,32
more bright,iot_hue_lightup,32
please turn the lights brighter,iot_hue_lightup,32
please raise the light i am not comfortable at this,iot_hue_lightup,32
increase light intensity,iot_hue_lightup,32
brighten lights in living room,iot_hue_lightup,32
can you turn the lights up,iot_hue_lightup,32
brighter,iot_hue_lightup,32
can we turn up the lights,iot_hue_lightup,32
please brighten the room,iot_hue_lightup,32
brighten lights,iot_hue_lightup,32
i want more light,iot_hue_lightup,32
make the light more brighter,iot_hue_lightup,32
please turn the lights up to eight,iot_hue_lightup,32
brighten the lights please,iot_hue_lightup,32
more lights please,iot_hue_lightup,32
bring up lights,iot_hue_lightup,32
change up the light colors at home,iot_hue_lightup,32
connect to lights,iot_hue_lightup,32
increase light,iot_hue_lightup,32
make the room brighter,iot_hue_lightup,32
spread some lights,iot_hue_lightup,32
can you bright the lights please,iot_hue_lightup,32
turn out the lights,iot_hue_lightup,32
brighten the lights on the front porch,iot_hue_lightup,32
turn up the lights in here please,iot_hue_lightup,32
can you raise the lights for me please,iot_hue_lightup,32
set lights to full power,iot_hue_lightup,32
turn up the lights,iot_hue_lightup,32
brighten my bedroom light,iot_hue_lightup,32
please make arrangements to make the hall so brighter,iot_hue_lightup,32
increase the brightness in this room,iot_hue_lightup,32
turn the lights higher,iot_hue_lightup,32
turn up the light,iot_hue_lightup,32
turn the lights brighter,iot_hue_lightup,32
please increase the brightness in this room,iot_hue_lightup,32
its dark in here mind turning up the light intensity,iot_hue_lightup,32
raise the light,iot_hue_lightup,32
increase brightness in the room,iot_hue_lightup,32
do more light,iot_hue_lightup,32
i want to bright the room more,iot_hue_lightup,32
set lights brightness higher,iot_hue_lightup,32
please increase the light of table lamp,iot_hue_lightup,32
increase the bright of the light,iot_hue_lightup,32
please olly put on multi colored lightning in my apartment set for festival diwali,iot_hue_lightup,32
i want to raise the light,iot_hue_lightup,32
brighten light,iot_hue_lightup,32
more light,iot_hue_lightup,32
i want the smart socket off now,iot_wemo_off,33
power down the plug socket one,iot_wemo_off,33
power off on,iot_wemo_off,33
switch off the plug socket,iot_wemo_off,33
please make the smart socket turn off,iot_wemo_off,33
turn off bedroom fan,iot_wemo_off,33
turn off my wifi,iot_wemo_off,33
i'd like you to shut off my smart plug socket now please,iot_wemo_off,33
please turn off the plug socket of my phone when it'll be charged,iot_wemo_off,33
please turn off the smart socket,iot_wemo_off,33
off mobile charger plug,iot_wemo_off,33
turn the plug off,iot_wemo_off,33
turn off kettle socket,iot_wemo_off,33
deactivate smart plug socket,iot_wemo_off,33
please turn off the smart plug socket,iot_wemo_off,33
turn off plug,iot_wemo_off,33
turn off the lamp socket,iot_wemo_off,33
turn off the socket,iot_wemo_off,33
please turn off the wemo plug socket,iot_wemo_off,33
turn off smart socket,iot_wemo_off,33
can you please turn off my wemo plug,iot_wemo_off,33
outlet off,iot_wemo_off,33
turn off sockets,iot_wemo_off,33
turn the wemo off,iot_wemo_off,33
turn off my wemo socket,iot_wemo_off,33
turn off the smart socket,iot_wemo_off,33
shut off the socket,iot_wemo_off,33
turn off the wemo plug,iot_wemo_off,33
turn socket off,iot_wemo_off,33
disable my okug,iot_wemo_off,33
hello i want to turn off my wemo plug,iot_wemo_off,33
power off the wemo plug,iot_wemo_off,33
stop powering the wemo socket,iot_wemo_off,33
switch off the power,iot_wemo_off,33
switch off the wemo plug socket,iot_wemo_off,33
turn off the tv in,iot_wemo_off,33
switch wemo plug socket off,iot_wemo_off,33
please turn off the wemo plug,iot_wemo_off,33
shut down the plug,iot_wemo_off,33
